order_id,customer_id,order_date,order_status,order_source,device_type,zip,sales_employee_id,comment
55401,145606,2013-03-17,returned,direct,mobile,87519,EMP0194,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55402,152011,2013-03-17,delivered,email_campaign,mobile,89106,EMP0170,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55403,152083,2013-03-19,returned,direct,mobile,89121,EMP0173,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55404,151227,2013-03-19,delivered,organic_search,desktop,89403,EMP0011,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55405,151314,2013-03-19,cancelled,email_campaign,mobile,89433,EMP0181,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55408,151327,2013-03-18,delivered,paid_search,mobile,89436,EMP0188,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55409,151445,2013-03-17,delivered,referral,mobile,89509,EMP0029,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55410,151524,2013-03-18,delivered,direct,desktop,89704,EMP0020,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55411,142472,2013-03-21,delivered,email_campaign,mobile,90047,EMP0005,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55412,142498,2013-03-17,delivered,organic_search,mobile,90056,EMP0153,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55413,139984,2013-03-19,delivered,social_media,mobile,90501,EMP0034,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55414,139983,2013-03-18,returned,organic_search,mobile,90501,EMP0140,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55416,139984,2013-03-19,delivered,organic_search,mobile,90501,EMP0028,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55417,139986,2013-03-20,delivered,referral,desktop,90501,EMP0098,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55418,139984,2013-03-21,delivered,social_media,mobile,90501,EMP0006,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55419,139986,2013-03-18,delivered,organic_search,mobile,90501,EMP0019,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55420,139988,2013-03-19,delivered,referral,mobile,90501,EMP0012,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55421,139984,2013-03-19,delivered,social_media,mobile,90501,EMP0025,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55422,140350,2013-03-20,paid,organic_search,mobile,91011,EMP0013,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
55425,140931,2013-03-19,delivered,organic_search,desktop,91709,EMP0076,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55426,141058,2013-03-21,cancelled,email_campaign,mobile,91761,EMP0003,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55427,137883,2013-03-18,delivered,direct,mobile,91913,EMP0024,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55428,138092,2013-03-20,delivered,organic_search,mobile,92026,EMP0008,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
55429,138092,2013-03-21,returned,email_campaign,mobile,92026,EMP0112,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
55430,138092,2013-03-19,cancelled,paid_search,tablet,92026,EMP0120,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55433,138153,2013-03-21,delivered,social_media,tablet,92054,EMP0123,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55434,138153,2013-03-21,delivered,social_media,tablet,92054,EMP0090,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55435,138153,2013-03-17,delivered,referral,desktop,92054,EMP0045,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55436,138164,2013-03-20,returned,social_media,mobile,92056,EMP0200,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55437,138260,2013-03-19,delivered,social_media,tablet,92082,EMP0001,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55438,138263,2013-03-19,paid,direct,mobile,92082,EMP0003,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55439,137632,2013-03-20,delivered,email_campaign,mobile,92117,EMP0065,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55440,137632,2013-03-21,delivered,email_campaign,desktop,92117,EMP0015,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55441,138528,2013-03-18,cancelled,paid_search,desktop,92307,EMP0050,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55443,138670,2013-03-18,returned,direct,mobile,92346,EMP0148,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55444,138786,2013-03-18,delivered,organic_search,mobile,92392,EMP0131,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55445,138785,2013-03-17,delivered,referral,mobile,92392,EMP0189,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55446,138892,2013-03-18,returned,organic_search,mobile,92504,EMP0143,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55447,141342,2013-03-19,created,organic_search,desktop,92653,EMP0187,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55448,141343,2013-03-21,delivered,organic_search,desktop,92653,EMP0182,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
55449,141402,2013-03-19,delivered,paid_search,mobile,92673,EMP0188,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55451,139161,2013-03-18,delivered,direct,desktop,92860,EMP0124,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55452,141709,2013-03-19,delivered,paid_search,mobile,92870,EMP0037,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55453,139335,2013-03-20,delivered,organic_search,tablet,93304,EMP0149,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
55454,139538,2013-03-19,delivered,paid_search,desktop,93551,EMP0106,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55456,132839,2013-03-21,delivered,email_campaign,mobile,93705,EMP0103,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
55457,133227,2013-03-20,delivered,social_media,desktop,94080,EMP0151,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55458,133319,2013-03-18,delivered,paid_search,desktop,94116,EMP0121,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55459,133513,2013-03-21,delivered,paid_search,mobile,94507,EMP0099,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55460,135508,2013-03-18,delivered,organic_search,mobile,94533,EMP0146,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55461,135517,2013-03-17,delivered,social_media,desktop,94534,EMP0017,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55463,134061,2013-03-20,delivered,paid_search,mobile,94901,EMP0159,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55465,134219,2013-03-18,delivered,email_campaign,desktop,94954,EMP0192,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55466,134387,2013-03-21,delivered,organic_search,tablet,95018,EMP0048,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55467,134611,2013-03-20,delivered,social_media,desktop,95118,EMP0026,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55468,134609,2013-03-20,delivered,referral,mobile,95118,EMP0022,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
55469,135054,2013-03-20,delivered,organic_search,desktop,95326,EMP0125,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55471,135162,2013-03-20,delivered,organic_search,desktop,95354,EMP0173,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55473,135228,2013-03-21,delivered,referral,desktop,95370,EMP0164,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55474,135234,2013-03-17,delivered,paid_search,desktop,95372,EMP0064,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55475,135234,2013-03-18,delivered,paid_search,desktop,95372,EMP0163,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55476,135453,2013-03-20,delivered,paid_search,mobile,95476,EMP0082,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
55477,135763,2013-03-17,delivered,paid_search,mobile,95501,EMP0155,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55478,135854,2013-03-19,delivered,referral,desktop,95540,EMP0068,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55480,135886,2013-03-20,delivered,email_campaign,mobile,95551,EMP0145,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55481,136066,2013-03-21,delivered,referral,mobile,95618,EMP0198,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55482,136545,2013-03-17,cancelled,paid_search,mobile,95914,EMP0139,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55483,136873,2013-03-21,returned,paid_search,mobile,96013,EMP0005,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55484,137076,2013-03-18,delivered,paid_search,mobile,96073,EMP0186,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55486,147237,2013-03-19,delivered,organic_search,desktop,97217,EMP0121,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55487,147292,2013-03-20,cancelled,paid_search,mobile,97229,EMP0057,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55488,147291,2013-03-19,delivered,social_media,desktop,97229,EMP0074,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55489,147459,2013-03-18,delivered,organic_search,mobile,97321,EMP0085,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55490,150880,2013-03-18,cancelled,referral,mobile,97504,EMP0120,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55491,148559,2013-03-17,delivered,referral,mobile,98030,EMP0014,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55492,148577,2013-03-21,shipped,paid_search,desktop,98034,EMP0072,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55493,148673,2013-03-21,delivered,social_media,desktop,98058,EMP0129,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
55494,148753,2013-03-19,delivered,email_campaign,tablet,98092,EMP0144,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55495,149301,2013-03-17,delivered,social_media,desktop,98292,EMP0026,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55496,149587,2013-03-17,delivered,paid_search,mobile,98374,EMP0049,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55497,149765,2013-03-20,delivered,paid_search,mobile,98433,EMP0170,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
55498,153256,2013-03-18,delivered,paid_search,desktop,99025,EMP0198,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55499,153258,2013-03-17,delivered,paid_search,desktop,99025,EMP0103,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
55500,153837,2013-03-19,delivered,paid_search,desktop,99403,EMP0066,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55501,147683,2013-03-21,delivered,paid_search,tablet,99502,EMP0053,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55502,147714,2013-03-18,returned,social_media,mobile,99508,EMP0009,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55503,147715,2013-03-21,delivered,organic_search,mobile,99508,EMP0069,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55504,147714,2013-03-21,delivered,organic_search,tablet,99508,EMP0040,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55505,147715,2013-03-21,delivered,organic_search,desktop,99508,EMP0184,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55506,58909,2013-03-19,cancelled,social_media,mobile,1523,EMP0133,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55507,58909,2013-03-20,delivered,paid_search,mobile,1523,EMP0056,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55508,59161,2013-03-22,delivered,organic_search,mobile,1752,EMP0111,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55511,56380,2013-03-21,delivered,organic_search,mobile,6082,EMP0200,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55512,56538,2013-03-21,returned,direct,tablet,6226,EMP0005,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55517,11189,2013-03-19,paid,organic_search,mobile,11040,EMP0069,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55519,11305,2013-03-21,delivered,referral,mobile,11213,EMP0052,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55521,15041,2013-03-22,delivered,social_media,desktop,12934,EMP0073,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55522,15074,2013-03-18,delivered,paid_search,mobile,12944,EMP0098,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55523,15860,2013-03-21,delivered,organic_search,desktop,13317,EMP0161,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55524,8974,2013-03-22,delivered,email_campaign,desktop,14033,EMP0150,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55525,9157,2013-03-19,delivered,social_media,desktop,14094,EMP0015,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55526,1664,2013-03-19,delivered,paid_search,mobile,15071,EMP0065,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55527,1838,2013-03-21,delivered,organic_search,mobile,15140,EMP0071,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55528,1953,2013-03-21,delivered,referral,desktop,15329,EMP0151,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55529,2463,2013-03-19,delivered,paid_search,tablet,15530,EMP0111,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55530,8592,2013-03-18,delivered,email_campaign,desktop,16125,EMP0006,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55531,5980,2013-03-21,returned,organic_search,desktop,17019,EMP0186,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55532,5979,2013-03-19,delivered,social_media,desktop,17019,EMP0154,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55533,6272,2013-03-20,delivered,referral,mobile,17109,EMP0140,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55534,3881,2013-03-22,delivered,organic_search,mobile,19023,EMP0077,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
55535,4733,2013-03-18,delivered,referral,tablet,19148,EMP0115,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55536,4246,2013-03-22,delivered,organic_search,desktop,19355,EMP0113,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55537,48171,2013-03-18,delivered,paid_search,desktop,19711,EMP0077,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55538,43691,2013-03-21,delivered,organic_search,desktop,20886,EMP0130,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
55539,43688,2013-03-22,delivered,referral,tablet,20886,EMP0160,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55540,43689,2013-03-21,delivered,direct,desktop,20886,EMP0178,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55542,43926,2013-03-22,paid,social_media,mobile,21060,EMP0095,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55543,43932,2013-03-21,shipped,social_media,tablet,21061,EMP0061,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55545,65571,2013-03-18,cancelled,referral,mobile,22101,EMP0139,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55547,65836,2013-03-21,delivered,organic_search,mobile,22405,EMP0101,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55548,65836,2013-03-22,delivered,referral,desktop,22405,EMP0196,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55550,37651,2013-03-19,delivered,paid_search,mobile,25035,EMP0034,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55551,39210,2013-03-21,delivered,referral,mobile,26155,EMP0095,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55552,39834,2013-03-22,delivered,social_media,mobile,26416,EMP0103,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55553,49734,2013-03-19,delivered,organic_search,desktop,27023,EMP0008,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55555,50589,2013-03-21,delivered,organic_search,mobile,27546,EMP0136,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55556,51253,2013-03-21,delivered,organic_search,tablet,27896,EMP0098,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55557,60188,2013-03-22,cancelled,organic_search,tablet,28042,EMP0143,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
55558,60222,2013-03-21,shipped,paid_search,desktop,28056,EMP0005,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
55559,51636,2013-03-19,delivered,organic_search,mobile,28382,EMP0147,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55560,51728,2013-03-21,delivered,referral,tablet,28405,EMP0137,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55561,60616,2013-03-21,delivered,organic_search,tablet,28601,EMP0185,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
55563,52383,2013-03-18,delivered,paid_search,mobile,28675,EMP0182,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
55564,72562,2013-03-21,cancelled,organic_search,tablet,28906,EMP0157,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55565,72560,2013-03-19,delivered,direct,mobile,28906,EMP0101,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55567,62821,2013-03-18,delivered,paid_search,desktop,29431,EMP0147,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55569,63267,2013-03-20,delivered,email_campaign,desktop,29583,EMP0046,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55570,63501,2013-03-20,shipped,organic_search,desktop,29651,EMP0104,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55571,63709,2013-03-20,paid,referral,tablet,29710,EMP0080,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55572,53953,2013-03-20,delivered,organic_search,desktop,30047,EMP0190,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55575,54840,2013-03-21,delivered,paid_search,mobile,30518,EMP0188,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55576,55068,2013-03-21,delivered,direct,mobile,30619,EMP0118,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55577,55070,2013-03-21,delivered,email_campaign,tablet,30619,EMP0005,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55579,47608,2013-03-22,delivered,paid_search,mobile,31501,EMP0161,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55580,20992,2013-03-21,delivered,organic_search,tablet,32065,EMP0055,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
55581,21285,2013-03-22,delivered,email_campaign,tablet,32162,EMP0019,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55582,23490,2013-03-22,cancelled,social_media,mobile,32526,EMP0145,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55583,23621,2013-03-21,delivered,social_media,mobile,32571,EMP0088,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
55584,22206,2013-03-20,delivered,social_media,mobile,32724,EMP0117,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55585,22524,2013-03-19,delivered,referral,desktop,32822,EMP0170,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55586,22586,2013-03-18,created,social_media,mobile,32836,EMP0150,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55589,17744,2013-03-22,delivered,paid_search,mobile,33060,EMP0039,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55590,17766,2013-03-18,returned,email_campaign,mobile,33065,EMP0125,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55591,20596,2013-03-20,delivered,paid_search,mobile,33143,EMP0027,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55592,20618,2013-03-19,delivered,email_campaign,desktop,33150,EMP0076,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
55594,18135,2013-03-18,delivered,organic_search,mobile,33411,EMP0174,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55595,18132,2013-03-22,delivered,social_media,mobile,33411,EMP0127,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55597,19731,2013-03-19,delivered,social_media,desktop,33982,EMP0156,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55598,23044,2013-03-18,cancelled,social_media,desktop,34744,EMP0180,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55599,23156,2013-03-21,delivered,email_campaign,desktop,34788,EMP0193,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
55600,71327,2013-03-18,delivered,organic_search,mobile,35504,EMP0167,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55601,72784,2013-03-19,delivered,paid_search,mobile,37027,EMP0122,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55602,72783,2013-03-22,cancelled,social_media,desktop,37027,EMP0146,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
55603,72945,2013-03-19,delivered,social_media,tablet,37068,EMP0087,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
55604,72945,2013-03-19,delivered,paid_search,tablet,37068,EMP0150,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55606,73912,2013-03-20,delivered,email_campaign,mobile,37601,EMP0068,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55607,73912,2013-03-20,delivered,social_media,mobile,37601,EMP0011,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
55608,74017,2013-03-19,cancelled,referral,mobile,37660,EMP0082,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
55609,74015,2013-03-19,delivered,social_media,mobile,37660,EMP0064,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
55613,98690,2013-03-19,delivered,organic_search,mobile,39154,EMP0119,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55614,99596,2013-03-22,delivered,social_media,mobile,39652,EMP0199,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55615,99593,2013-03-21,delivered,email_campaign,desktop,39652,EMP0085,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55616,45953,2013-03-22,cancelled,email_campaign,desktop,40383,EMP0057,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55617,45293,2013-03-21,delivered,organic_search,tablet,41144,EMP0163,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55620,45369,2013-03-22,delivered,direct,desktop,41201,EMP0037,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55621,70473,2013-03-21,delivered,email_campaign,mobile,42633,EMP0178,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
55622,70473,2013-03-20,delivered,email_campaign,mobile,42633,EMP0121,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
55623,26016,2013-03-20,delivered,social_media,desktop,43311,EMP0030,Khách hàng đánh giá mức độ hài lòng ở mức khá.
55625,27879,2013-03-22,delivered,paid_search,mobile,44094,EMP0145,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
55626,28192,2013-03-22,delivered,referral,desktop,44221,EMP0161,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
55628,28199,2013-03-22,delivered,organic_search,mobile,44224,EMP0144,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55629,28432,2013-03-21,delivered,social_media,desktop,44314,EMP0143,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
55630,28941,2013-03-21,paid,organic_search,mobile,44663,EMP0141,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
55631,28970,2013-03-18,delivered,organic_search,mobile,44672,EMP0003,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
55632,29146,2013-03-19,delivered,paid_search,desktop,44805,EMP0024,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
55633,24458,2013-03-18,delivered,organic_search,mobile,45331,EMP0151,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
55634,24461,2013-03-21,delivered,email_campaign,mobile,45331,EMP0059,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
